filename,speaker,category,reference,hypothesis,wer
Abdullah_B10.wav,Abdullah,B,Team ne feature successfully implement kar diya lekin testing phase mein multiple critical bugs nikle jo pehle notice hi nahi hue the.,तीम ने फीच्छर सक्ष्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट,1.0
Abdullah_C01.wav,Abdullah,C,"Bhai honestly baat karein to yeh system properly designed nahi hai, backend bohot slow hai aur frontend pe bhi serious bugs hain jo weeks se fix nahi hue, team ko yeh sab immediately address karna chahiye tha.",बाई अनास्ली बात करें तो ये सिस्टम प्रोपलिट जाएन नहीं है बैकन बोहर स्लोग है और फ्रन्टन पे भी सीर्यस बखजे हैं जो वीख से फिक्स नहीं हुए तीम को ये सब इमेड़ेटली अडरेस करना चाहिये ता,1.0
Abdullah_C02.wav,Abdullah,C,"Maine usse multiple times remind kiya tha lekin usne task assign karne ke baad koi proper follow-up nahi ki aur ab deadline miss ho gayi, client bohot upset hai aur situation handle karna din ba din mushkil ho raha hai.",मैं उसे मुल्टिपल तैम्स रिमाइंट किया ता लेकें उस्टिने तास्क असाइन के बाद कोई प्रोपर फोलोवाप नहीं की और अप देडलाइन मेस फोगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगगग,1.0
Abdullah_C03.wav,Abdullah,C,"Model train karna start kiya tha lekin dataset imbalanced nikla aur accuracy bhi expected se bohot kam thi, ab pehle data clean karke dobara preprocess karna parega aur phir carefully se training dobara run karni hogi.","मोडल ट्रीन करना स्तार्ट किया ता, लेकिन देटासेट इम भेलेंज निकला और अख्र असी भी एक्ष्पक्टिट से बहुत खम ती अप पहले डेटा क्लीन करके दुबारा प्री प्रोसस्स करना पडेगा और फिर खेर फुली से ट्रीनिंग दुबारा रन्ग कनी पडेगी.",1.1111111111111112
Abdullah_C04.wav,Abdullah,C,"Client ne initially sab kuch approve kiya tha lekin ab suddenly requirements change kar di hain aur poora workflow dobara design karna parega, delivery timeline bhi extend hogi aur is wajah se budget bhi seriously affect hoga.",पुरा वर्ख्लो दुबारा ड़ायन कनदा बरेगा देलीवरी ताम्लेन भी इक्स्टन्ड होगी और इसवया से बजज़़ भी सीरिस लिए फैक्त होगा,1.0
Abdullah_C05.wav,Abdullah,C,"Yaar I was literally telling him ke agar tum chahte ho ke results actually good aayein to proper effort lagana parega, yeh jo shortcut wala approach hai woh long term mein kabhi bhi kaam nahi karta seriously.",यार आईवास लिटरेली टेलिग हीम के अगर तुम चाते हो के रिजात्स अक चुली गुड आएं तु प्रोपर अपर लगाना परेगा यह यह जो शोटकर वला अप्रोज है वो लोंग्टम में कभी भी काम नहीं करता सीरिस्ली,1.0
Abdullah_C06.wav,Abdullah,C,"Honestly project almost done hai lekin backend mein abhi bhi kuch major issues hain aur frontend pe bhi bugs fix nahi hue, sab kuch before deployment theek karna parega warna production mein serious problems aayengi.",अर्च्ट प्रुज्ट आँल्मुस दन हैं लेकिन बैकेड़ में अभी भी कुछ मेजर इशुज हैं और फ्रुन्टन पे भी बुग्स फिक्स नहीं हुएं सब कुछ भी फोर दिप्लोयमन तीख करना परेगा वन्ना प्रुटक्ष्टन में सीरियस प्रोब्लम जाएंगी,1.0285714285714285
Abdullah_C07.wav,Abdullah,C,"Meeting mein usne clearly said kiya ke budget approved ho gaya hai, ab sirf proper implementation bacha hai aur poori team ko start karne se pehle achhi tarah onboard karna hoga taki sab same page par hon.",मेटिंग में उसने क्लेली सेट किया के बजर अप्रूट होगया है अप सिर्फ प्रोपर इंब्लिमटेशन बचा है और पूली तीम को स्थार कन दिस बहले अच्छी तरा औन बोड करना होगा ताके सब सेम पेज पर हों,1.0
Abdullah_C08.wav,Abdullah,C,"Is machine learning model ki accuracy theek hai lekin precision aur recall dono kaafi low hain, isliye hyperparameters tune karne parenye aur shayad aur zyada training data collect karna parega behtar results ke liye.","इस मशीन लनिंग मोडल क्या कुरे सी टीक है, लेकिन प्रिस्यन और इकोल दोनो काफी लो है, इसले हैपर परमेटर्स टुून करना परेंगे और शायद और ज़ादा त्रेनिंग डेटा कुलेक्त करना परेगेगा बहतर इज्राल्ट्स के लिए.",1.0588235294117647
Abdullah_C09.wav,Abdullah,C,"Usne apni presentation confidently deliver ki aur saare key points clearly cover kiye, lekin question answer session mein kuch technical queries pe woh stuck ho gaya aur judges ka confidence thoda shake hua usse.",उस्ट ने अपनी प्रज़न्टेशन कुन्ट्टेन्टे दिलिवर की और सारे की पुंट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्�,1.0
Abdullah_C10.wav,Abdullah,C,"Maine usse clearly instruction di thi ke feature implement karne se pehle properly test karo, lekin usne directly production mein push kar diya aur ab system down hai aur saare users affected hain, yeh bohot badi mistake thi.","मैंने उसे क्लेड़ी अंस्ट्रक्षन दीती के, फीट्चन इंप्रुमड करने से प्रोपरली टेस्ट करो. लेकिर उसने देरेक्ली प्रुडक्षन में पुष कर दिया और अप सिस्ट्रम डाउन है और सारे यूजर्स अपक्टिड है. ये बहुत बरी मिस्टेक है.",1.0
Ayyan_A01.wav,Ayyan,A,"Kal sham tak saray documents media par nashar kar diye jayen ge, is mein koi delay nahi honi chahiye.",कल शाम तक सारे डोक्युमाँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँ�,1.0
Ayyan_A02.wav,Ayyan,A,"Yeh meeting abhi cancel nahi hogi, boss ne personally confirm kiya hai aur sab ko attend karna hoga.",ये मीटिंग आभी कैन्सल नहीं होगी बोस ने परस्नलिक निफम किया है और सब कोड़ेंट करना होगा,1.0
Ayyan_A03.wav,Ayyan,A,"Project ka final review kal subah hoga, isliye aaj raat tak apna kaam complete kar lo aur tayar raho.",बोजेक्त का फाइनले वियों कल सुभा होगा इसलिये आज राते कपना काम कमठीट कर लो और तियार हो,1.0
Ayyan_A04.wav,Ayyan,A,"Uska performance is semester mein kaafi improve hua hai, professors bhi usse appreciate kar rahe hain.",उसका पर्फुमवाँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँँ�,1.0
Ayyan_A05.wav,Ayyan,A,"System crash ho gaya tha isliye sara data delete ho gaya, ab se regular backup lena zaroori hai.",सिस्तम क्रेश होगया ता इस्टिये सारा देटर दिलिट होगया अप से रैगुलर वैकब लेना जरुरी है,1.0
Ayyan_A06.wav,Ayyan,A,"Mujhe yeh project deadline tak submit karna hai, warna marks cut ho jayenge aur GPA affect hoga.","मुझे ये प्रुजेक देडलाइंटेक सेमिट करना है, वरना माक्स करति हो जाएंगे और जी पी अप्रक्त होगा.",1.0
Ayyan_A07.wav,Ayyan,A,"Woh bahut professional banda hai, usse seriously lo aur uski feedback ko ignore mat karo bilkul.","वो बहुत प्रफेश्टनल बन दा है, उसे सीज्यस्टी लोग, उसी फेट्वैग को इगनोर मत करो बिलकुल.",1.0
Ayyan_A08.wav,Ayyan,A,"Yeh issue abhi tak resolve nahi hua, please follow up karo aur team ko kal tak update karte rehna.","ये इश्यो अभी तक रिजोल्प नहीं हूँ, प्लीस फोलोप करो और तीम को कल तक अप्टेट करते ने ना.",1.0
Ayyan_A09.wav,Ayyan,A,"Mera laptop ki battery bohot jaldi low ho jati hai, agar charger hai to please lao warna kaam ruk jayega.","मेरे लेप्टोप की बेटरी बहुत जिल्दी लोग हो जैती है, अगर चाजर है तो प्लीज लाव वरना काम रुक जाएगा.",1.0
Ayyan_A10.wav,Ayyan,A,"Assignment ka deadline extend hua kya is bar, kyunki main kuch din se bohot busy tha aur poora nahi ho paya.",آسائیمنٹ کی ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈ,6.0476190476190474
Ayyan_B01.wav,Ayyan,B,Maine usse baar baar clearly explain kiya tha lekin usne properly respond nahi kiya aur ab poora project stuck ho gaya hai.,मैंने उसे बार बर कलीली इस्प्रेन किया ता लेकिन उसने प्रोपल्ली रिस्पोर नहीं किया और पुरा प्रजेक स्टक हो गया है,1.0
Ayyan_B02.wav,Ayyan,B,"Deadline extend nahi hogi is bar, tum apna remaining work aaj raat hi complete karke tonight submit kar do please.",दद्रिन इक्स्ट्रन नहीं होगी इस भार तुम अपना निमेनिक वर काज रादखी कमप्लीट करुके तुनाइट सम्मिट कर दू प्लीस,1.0
Ayyan_B03.wav,Ayyan,B,Yeh approach technically correct lag rahi hai lekin practically implement karna bohot mushkil hoga available limited resources ke saath.,"ये अप्रोच नेकने के लिए क्रेक्ट लगरी है, लेकिन प्रक्टे के लिए प्लिमट करना बहुत मुस्किल होगा, अवेलेबल लिम्टेट री सूर्सेस के साथ.",1.2105263157894737
Ayyan_B04.wav,Ayyan,B,Usne presentation to deliver kar di lekin saare key points theek se cover hi nahi kiye the aur audience kaafi confused ho gayi.,उसे ने प्रेज़न्तेशन तो दिलिएपर करती लेकिन सारे की पुर्ट्स चीक से कवरगी नहीं किये थे और अडियेंस काफी कन्फूँज़ हो गई,1.0
Ayyan_B05.wav,Ayyan,B,"Report ko achhi tarah finalize karo aur phir manager ko detailed email kar do, yeh sab kuch before evening ho jana chahiye.",रिपोर्ट को अच्छी तना फाईनलैस करो और फिर मैंनिजर को दीटेल इमल कर दो ये सब कुष भीफुर यविनिंग हो जाना जाहिए.,1.0
Ayyan_B06.wav,Ayyan,B,"Dataset collection ke liye hum Google Forms use kar sakte hain, it is the easiest option aur sab ke liye equally accessible bhi hai.",दाटा सट कुलक्षिन के लिए हम गुगल फोम्स यूज कर सकते हैं यूगल यूगल फोम्स कर सकते हैं यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल यूगल य,2.9166666666666665
Ayyan_B07.wav,Ayyan,B,"Internship ke liye abhi apply karo, the deadline is next Friday aur online form available hai, is baar late mat karna bilkul.","इंदन्शिप के लिए अभी अपलाए करो, दा देल्रेंग इस नेस्ट फ्राइडे और औलन्ट फोम अवेले विर है, इस भार लेट मत करना बिल्कुल.",1.0454545454545454
Ayyan_B08.wav,Ayyan,B,"Research paper submit karne se pehle achhi tarah plagiarism check karo, journal ke strict rules hain aur rejection afford nahi kar sakte.","रीशर्च पेपर सब मिट करने से पहले ज़ी तना प्लेग रीशम चैक करोग, जरनल किस्ट्रिक रूल से हैं और इजक्छन अफोड नहीं कर सकते हैं।",1.1363636363636365
Ayyan_B09.wav,Ayyan,B,Usne interview mein confidently sawal to answer kiye lekin technical questions pe stuck ho gaya aur interviewer clearly impressed nahi tha.,"उसने अंट्र्वियु में कुन्फिर्टेंटन्ट्ली स्वाल तो लोग अन्सेर की है, लेकिन तेकनिकल कुस्ट्टन्स पेस्टाक होगया, और अंट्र्वियुर किलिएली इंप्रैस नहीं था.",1.0
Ayyan_B10.wav,Ayyan,B,Team ne feature successfully implement kar diya lekin testing phase mein multiple critical bugs nikle jo pehle notice hi nahi hue the.,तीम ने फीट्चार सक्ष्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्ट्�,1.0
Ayyan_C01.wav,Ayyan,C,"Bhai honestly baat karein to yeh system properly designed nahi hai, backend bohot slow hai aur frontend pe bhi serious bugs hain jo weeks se fix nahi hue, team ko yeh sab immediately address karna chahiye tha.",बाई अनिसली बाज गरें तो ये सिस्टम प्रोपले दिसार न नहीं हैं बैकन बोध सलो हैं और फ्रंटेंट पे भी सीरिस बग्स हैं जो वी इक सिसे फिक्स नहीं हुए तीम को ये सब इमजी येट्री डस करना चाहिये था,1.0810810810810811
Ayyan_C02.wav,Ayyan,C,"Maine usse multiple times remind kiya tha lekin usne task assign karne ke baad koi proper follow-up nahi ki aur ab deadline miss ho gayi, client bohot upset hai aur situation handle karna din ba din mushkil ho raha hai.",मैंने उसे मुल्टीपल तैम्स लिमाइंट किया था लेकिन उसने तास के साँन करने के बाद कोई प्रुपर फुल अप नहीं की और अप देड्लें विस होगेगेगेगेगेगेगेगेगेगेगेगेखेगेगेगेगेगेगेगेगेगेगेगेगेगेगेगेगेगेगेगेगेगेखेगेगेगेखेगेगेखेगेगेखेगेगेखेगेखेगेखेगेखेगेखेगेखेगेखेगेखेगेखेगेखेगेखेगेखेगेखेगेखेगेखेगेखेगेखेगेखेगेखेगेखेखेगेखेखेगेखेखेगेखेखेगेखेखेगेखेखेखेगेखेख,1.0
Ayyan_C03.wav,Ayyan,C,"Model train karna start kiya tha lekin dataset imbalanced nikla aur accuracy bhi expected se bohot kam thi, ab pehle data clean karke dobara preprocess karna parega aur phir carefully se training dobara run karni hogi.","मोडर ट्रीन करना स्थार्ट कीर ता लेकिन टाटासेट इन भेलन्स, निकला और अक्यूरेसी भी एकस्पैक्रिट से बहुत खम ती अपहले टाटा क्लीन करके दुबारा प्री प्रुसेस करना परेगा और फिर केर्फूली से ट्रीनिक दुबारा रहन करनी होगी.",1.0277777777777777
Ayyan_C04.wav,Ayyan,C,"Client ne initially sab kuch approve kiya tha lekin ab suddenly requirements change kar di hain aur poora workflow dobara design karna parega, delivery timeline bhi extend hogi aur is wajah se budget bhi seriously affect hoga.","कलाईट नहीं सब कुछ अपुरुफ किया ता, लेकिन अप सेटने डिकवारमेंस चैंच कर दिया और पूरा वरक्फ्रोट दिद्वारा डिसाँन करना परेगा. दिलिप्री ताईम भी एकस्ट्रन होगी और इसवाजाँ से बजर्द भी सेरियस्ट की अप्रक्त होगा.",1.0
Ayyan_C05.wav,Ayyan,C,"Yaar I was literally telling him ke agar tum chahte ho ke results actually good aayein to proper effort lagana parega, yeh jo shortcut wala approach hai woh long term mein kabhi bhi kaam nahi karta seriously.",यह आप दिटरी टेली हीं के अगर तुम चाहती हो के लिजेल्स गुडा हैं तु प्रोपर फिलाफर्टेग आना होगा यह जो शोडगत वाला पुरोच है यह लोंक तम में कभी काम नहीं करता सीरिस्ती,1.0
Ayyan_C06.wav,Ayyan,C,"Honestly project almost done hai lekin backend mein abhi bhi kuch major issues hain aur frontend pe bhi bugs fix nahi hue, sab kuch before deployment theek karna parega warna production mein serious problems aayengi.","अनस्के प्रुज्यक्त आल्मूस दन है, लेकिन बैकिन में अभी भी कुछ मेजेर इशूस हैं, और फ्रन्टेत पे भी बैख्जी फिक्स नहीं हुए, सर्ब कुछ भी फोर दिप्लोयमें तीख ना परेगा वरना प्रुटक्षिन में सीरिस प्रोब्लम जाहिंगी.",1.0285714285714285
Ayyan_C07.wav,Ayyan,C,"Meeting mein usne clearly said kiya ke budget approved ho gaya hai, ab sirf proper implementation bacha hai aur poori team ko start karne se pehle achhi tarah onboard karna hoga taki sab same page par hon.",मीٹिंग में उसने क्लीली सेट कीया के बजध प्रुव्ट होगया है अब सिर्फ प्रोपर इंप्रीमेंटेशन बचे है और पुरी टीम को स्थाड करने से पहले अच्छी तना अंबोट करने होगा ताके सब सेम पेष्पर हूँ,1.0
Ayyan_C08.wav,Ayyan,C,"Is machine learning model ki accuracy theek hai lekin precision aur recall dono kaafi low hain, isliye hyperparameters tune karne parenye aur shayad aur zyada training data collect karna parega behtar results ke liye.",इस मुषिन लेंग मोडल की अख्यो देसी ठीक है लेकिन प्रिसीन और लिकोल दोनों काफी लोग हैं इसिलि एक हाईपर प्रमीटर स्झून कने परेंगे और शाइद और ज्यादा डेटा कुलक्तेना परेगा बहतर रीजाल्ट्स के लिए।,1.0294117647058822
Ayyan_C09.wav,Ayyan,C,"Usne apni presentation confidently deliver ki aur saare key points clearly cover kiye, lekin question answer session mein kuch technical queries pe woh stuck ho gaya aur judges ka confidence thoda shake hua usse.","उसनी अपनी प्रेजन्टेशिन कुन्फिडन्टली लिवर की और सारे कुबवन्स के लिए लिए कवर की है, लेकिन कुश्टन आन्सर सेश्टन में कुछ टेकनिकल कुरीस पेवो को श्टाक हो गया, और जेदीस के कुन्फिडन्स थोरा शेख हो अस पर से.",1.1176470588235294
