filename,speaker,category,reference,hypothesis,wer
Abdullah_C04.wav,Abdullah,C,"Client ne initially sab kuch approve kiya tha lekin ab suddenly requirements change kar di hain aur poora workflow dobara design karna parega, delivery timeline bhi extend hogi aur is wajah se budget bhi seriously affect hoga.",کلائیڈ نے انیشلی سب کچھ اپرووف کیا تھا لیکن اب سڑنلی ریکوائیڈمنٹس چینج کر دی ہیں اور پورا ورکلو دوبارہ ڈزائن کرنا بڑے گا ڈیلیوری ٹائم لین بھی اکسٹینڈ ہوگی اور اس ویہا سے بجڈ بھی سیرسل ایفیکٹ ہوگا,1.054054054054054
Abdullah_C05.wav,Abdullah,C,"Yaar I was literally telling him ke agar tum chahte ho ke results actually good aayein to proper effort lagana parega, yeh jo shortcut wala approach hai woh long term mein kabhi bhi kaam nahi karta seriously.",اگر آپ چاہتے ہوگا ریزلٹس ایک چولی گوڈ آئیں تو پروپر افرد لگانا پڑے گا یہ شوٹکٹ والا اپروج ہے وہ لونگٹم میں کبھی بھی کام نہیں کرتا سیریسلی,1.0
Abdullah_C06.wav,Abdullah,C,"Honestly project almost done hai lekin backend mein abhi bhi kuch major issues hain aur frontend pe bhi bugs fix nahi hue, sab kuch before deployment theek karna parega warna production mein serious problems aayengi.",سب کچھ before deployment کیک کرنا پڑے گا وڑنہ پڑکشن میں سیریس پروگلم سینگی,0.9714285714285714
Abdullah_C07.wav,Abdullah,C,"Meeting mein usne clearly said kiya ke budget approved ho gaya hai, ab sirf proper implementation bacha hai aur poori team ko start karne se pehle achhi tarah onboard karna hoga taki sab same page par hon.",میٹنگ میں اس نے کلیرلی سیٹ کیا کہ بجرٹ اپروفٹ ہو گیا ہے اب صرف بچا ہے اور پولی تیم کو سٹارٹ کند اس پہلے اچھی طرح اونبورٹ کرنا ہوگا تاکہ سب سیم پیج پر ہوں,1.0
Abdullah_C08.wav,Abdullah,C,"Is machine learning model ki accuracy theek hai lekin precision aur recall dono kaafi low hain, isliye hyperparameters tune karne parenye aur shayad aur zyada training data collect karna parega behtar results ke liye.",اس مشین لیننگ موڈل کی اکوریسی ٹھیک ہے لیکن پریسین اور ایکول دونوں کافی لو ہیں اس لئے ہیپر پیرمیٹرز ٹیون کرنا پریں گے اور شاید اور زیادہ ٹریننگ دیتا کلکٹ کرنا پرے گا بہتر ازرالز کے لئے,1.1176470588235294
Abdullah_C09.wav,Abdullah,C,"Usne apni presentation confidently deliver ki aur saare key points clearly cover kiye, lekin question answer session mein kuch technical queries pe woh stuck ho gaya aur judges ka confidence thoda shake hua usse.",اس نے اپنی پرزانتیشن کونفیڈنڈلی ڈیلیور کی اور سارے کی پوڈنٹس کلیلی کور کیئے لیکن ڈسر سیشن میں کچھ ٹیکنیکل کوریز پہ وہ سٹرک ہو گیا اور ججز کا کونفیڈنڈس تھوڑا شیک ہو گیا اس پر سے,1.088235294117647
Abdullah_C10.wav,Abdullah,C,"Maine usse clearly instruction di thi ke feature implement karne se pehle properly test karo, lekin usne directly production mein push kar diya aur ab system down hai aur saare users affected hain, yeh bohot badi mistake thi.",میں نے اسے کلیرلی انسٹرکشن دیتی کہ فیچر امبرومنٹ کرنے سے پہلے پروپلی ٹیست کرو لیکن اس نے دریکلی پروڈکشن میں پوش کر دیا اور اب سسٹرم دون ہے اور سارے use ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈیوزر ڈ,2.1842105263157894
Ayyan_A01.wav,Ayyan,A,"Kal sham tak saray documents media par nashar kar diye jayen ge, is mein koi delay nahi honi chahiye.",کل شام تک سارے دوکیومٹس میڈیا پرناشر کر دیئے جائیں گے اس میں کوئی دیلے نہیں ہونا چاہیے,1.0
Ayyan_A02.wav,Ayyan,A,"Yeh meeting abhi cancel nahi hogi, boss ne personally confirm kiya hai aur sab ko attend karna hoga.",یہ میٹنگ ابھی کانسل نہیں ہوگی، بوس نے پرسنلی کنفم کیا ہے اور سب کوڑنٹ کرنا ہوگا,1.0
Ayyan_A03.wav,Ayyan,A,"Project ka final review kal subah hoga, isliye aaj raat tak apna kaam complete kar lo aur tayar raho.",پروجیکٹ کا final view کل سبہ ہوگا اس لئے آج راتک اپنا کام کمپلیٹ کر لو اور تیارہ ہو,0.9473684210526315
Ayyan_A04.wav,Ayyan,A,"Uska performance is semester mein kaafi improve hua hai, professors bhi usse appreciate kar rahe hain.",اس کا پرفومانٹس اس سمیسٹر میں کافییں پرووہ ہوئے۔ پروفیسرز بھی اسے اپریشیڈ کر رہے ہیں۔,1.0
Ayyan_A05.wav,Ayyan,A,"System crash ho gaya tha isliye sara data delete ho gaya, ab se regular backup lena zaroori hai.",سسٹم کریش ہو گیا تھا اس لیے سالہ ڈیٹر ڈیٹ ہو گیا اب سے رگولر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈیٹر ڈ,4.611111111111111
Ayyan_A06.wav,Ayyan,A,"Mujhe yeh project deadline tak submit karna hai, warna marks cut ho jayenge aur GPA affect hoga.",مجھے یہ پروجیکٹ ڈیٹ لینگ تک سیمیٹ کرنا ہے ورنہ مارکس کرتی ہو جائیں گے اور جی بی افیکٹ ہوگا,1.1764705882352942
Ayyan_A07.wav,Ayyan,A,"Woh bahut professional banda hai, usse seriously lo aur uski feedback ko ignore mat karo bilkul.",وہ بہت پرفیشنل بندہ ہے اسے سیڈیسی لو اور اسی فیدویک کو اگنور مت کرو بالکل,1.0
Ayyan_A08.wav,Ayyan,A,"Yeh issue abhi tak resolve nahi hua, please follow up karo aur team ko kal tak update karte rehna.",یہ اسیو ابھی تک ریزولب نہیں ہوا، پیس فولوپ کرو اور ٹیم کو کل تک اپٹیٹ کرتے رہنا,1.0
Ayyan_A09.wav,Ayyan,A,"Mera laptop ki battery bohot jaldi low ho jati hai, agar charger hai to please lao warna kaam ruk jayega.",میرے لیپٹوب کی بیٹری بہت جلدی لو ہو جاتی ہے اگر چارجر ہے تو پھلیز لو وڑنہ کام رکھ جائے گا,1.05
Ayyan_A10.wav,Ayyan,A,"Assignment ka deadline extend hua kya is bar, kyunki main kuch din se bohot busy tha aur poora nahi ho paya.",آسائیمنٹ کی ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈائٹ لین ڈ,6.0476190476190474
Ayyan_B01.wav,Ayyan,B,Maine usse baar baar clearly explain kiya tha lekin usne properly respond nahi kiya aur ab poora project stuck ho gaya hai.,میں نے اسے بار بار کلیلی اکسپرین کیا تھا لیکن اس نے پروپللی ریسپور نہیں کیا اور پورا پر جیکسٹاک ہو گیا ہے,1.0454545454545454
Ayyan_B02.wav,Ayyan,B,"Deadline extend nahi hogi is bar, tum apna remaining work aaj raat hi complete karke tonight submit kar do please.",دیدرین اکسترنٹ نہیں ہوگی اس بار، تم اپنانی مینک ورک آج راتھی کمپلیٹ کروکے، تونائٹ سمجھ کر دو پلیس,1.0
Ayyan_B03.wav,Ayyan,B,Yeh approach technically correct lag rahi hai lekin practically implement karna bohot mushkil hoga available limited resources ke saath.,یہ اپروش نکنے کے لئے کراکٹ لگ رہی ہے لیکن پرکٹکلی امپلیمٹ کرنا بہت مشکل ہوگا، اویلیبلیمٹیٹ ریسورسیز کے ساتھ۔,1.0526315789473684
Ayyan_B04.wav,Ayyan,B,Usne presentation to deliver kar di lekin saare key points theek se cover hi nahi kiye the aur audience kaafi confused ho gayi.,اس نے پریزنٹیشن تو ڈلیپورٹ کر دی لیکن سارے کیپورٹس چیک سے کبر ہی نہیں کیا تھے اور اوڈینس کافی کنفیوزڈ ہو گئی,1.0
Ayyan_B05.wav,Ayyan,B,"Report ko achhi tarah finalize karo aur phir manager ko detailed email kar do, yeh sab kuch before evening ho jana chahiye.",رپورٹ کو اچھی تنہ فائنلیس کرو اور پھر منیجر کو دیٹیل ایمل کر دو یہ سب کچھ before evening ہو جانا چاہیے,0.9090909090909091
Ayyan_B06.wav,Ayyan,B,"Dataset collection ke liye hum Google Forms use kar sakte hain, it is the easiest option aur sab ke liye equally accessible bhi hai.",دیتا سٹ کلکشن کے لیے ہم گوگل فومs use کر سکتے ہیں۔ یہ ایسی اس اوپشن اور سب کے لیے ایکویلی سیسی بل بھی ہے۔,1.0
Ayyan_B07.wav,Ayyan,B,"Internship ke liye abhi apply karo, the deadline is next Friday aur online form available hai, is baar late mat karna bilkul.",انڈنشپ کے لیے ابھی اپلائے کرو، دیلڈینگ اس next Friday اور اولینٹ فرم اویلے بر ہے اس وار لیٹ مد کرنا بلکل,0.9545454545454546
Ayyan_B08.wav,Ayyan,B,"Research paper submit karne se pehle achhi tarah plagiarism check karo, journal ke strict rules hain aur rejection afford nahi kar sakte.",دیسرچ پیپر سمیٹ کرنے سے پہلے اچھی طرح پلگ ریزم چیک کروہ جرنل کے سٹریک رول سے ہیں اور ریجیکشن افور نہیں کر سکتے ہیں,1.1363636363636365
Ayyan_B09.wav,Ayyan,B,Usne interview mein confidently sawal to answer kiye lekin technical questions pe stuck ho gaya aur interviewer clearly impressed nahi tha.,اس نے انٹرویو میں کونفیدنٹلی سوال تو آنسر کیئے لیکن ٹیکنیکل کویسٹنس پیستاک ہو گیا اور انٹرویور کلیلی امپریز نہیں تھا,1.0
Ayyan_B10.wav,Ayyan,B,Team ne feature successfully implement kar diya lekin testing phase mein multiple critical bugs nikle jo pehle notice hi nahi hue the.,تیم نے فیچر سکسیسفلی ایمپلیمنٹ کر دیا لیکن ٹیسٹنگ فیز میں ملٹپل کٹیکل بگز نگلے جو پہلے نوٹیس کی نہیں ہوئے تھے,1.0
Ayyan_C01.wav,Ayyan,C,"Bhai honestly baat karein to yeh system properly designed nahi hai, backend bohot slow hai aur frontend pe bhi serious bugs hain jo weeks se fix nahi hue, team ko yeh sab immediately address karna chahiye tha.",بھائی انسلی باز کریں تو یہ سیسٹم پروپلی دیزار نہیں ہے بیکن بہت سلوحی اور فرنٹنٹ پہ بھی سیریس بگز ہیں جو وییک سیسی فکس نہیں ہوئے تیم کو یہ سب ایمڈیویٹری دیز کرنا چاہیے تھا,1.0
Ayyan_C02.wav,Ayyan,C,"Maine usse multiple times remind kiya tha lekin usne task assign karne ke baad koi proper follow-up nahi ki aur ab deadline miss ho gayi, client bohot upset hai aur situation handle karna din ba din mushkil ho raha hai.",میں نے اسے ملٹپل ٹیمز ریمائنٹ کیا تھا لیکن اس نے تاسکہ سائن کرنے کے بعد کوئی پروپر فولاپ نہیں کی اور اب ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈیڈلین ڈی,1.8
Ayyan_C03.wav,Ayyan,C,"Model train karna start kiya tha lekin dataset imbalanced nikla aur accuracy bhi expected se bohot kam thi, ab pehle data clean karke dobara preprocess karna parega aur phir carefully se training dobara run karni hogi.",موڈر ٹرینٹ کرنا start کیا تھا لیکن ڈیٹا سیٹ ڈین ڈیٹا سیٹ ڈین ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا ڈیٹا �,2.1944444444444446
Ayyan_C04.wav,Ayyan,C,"Client ne initially sab kuch approve kiya tha lekin ab suddenly requirements change kar di hain aur poora workflow dobara design karna parega, delivery timeline bhi extend hogi aur is wajah se budget bhi seriously affect hoga.",کلائنٹ نے انشالی سب کوچھ پروف کیا تھا لیکن اب سیڈنلی ٹیکوائیمنٹ سچنچ کردی ہیں اور پورا ورک فرور دیتوارہ دیسائن کرنا پڑے گا دیریپلی ٹائم بھی اکسٹرن ہوگی اور اس وجہ سے بجرد بھی سیریسی افرقت ہوگا,1.027027027027027
Ayyan_C05.wav,Ayyan,C,"Yaar I was literally telling him ke agar tum chahte ho ke results actually good aayein to proper effort lagana parega, yeh jo shortcut wala approach hai woh long term mein kabhi bhi kaam nahi karta seriously.",اگر آپ چاہتے ہیں کہ جو بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہت بہ,4.054054054054054
Ayyan_C06.wav,Ayyan,C,"Honestly project almost done hai lekin backend mein abhi bhi kuch major issues hain aur frontend pe bhi bugs fix nahi hue, sab kuch before deployment theek karna parega warna production mein serious problems aayengi.",اونس کے پروڈیٹ almost ڈان ہے لیکن بیکن میں ابھی بھی کچھ مجر اشوز ہیں اور فرنٹٹ پہ بھی بیکزی فکس نہیں ہوئے سب کچھ before ڈیپلویمنٹ ٹیک کرنا پڑے گا وڑنہ پروڈیکٹن میں سیریز پروڑمز آئیں گی,1.0285714285714285
Ayyan_C07.wav,Ayyan,C,"Meeting mein usne clearly said kiya ke budget approved ho gaya hai, ab sirf proper implementation bacha hai aur poori team ko start karne se pehle achhi tarah onboard karna hoga taki sab same page par hon.",میٹنگ میں اس نے کلیلی سید کیا کہ بجت پروفٹ ہوگیا ہے اب صرف پروپر ایمپریمینٹیشن بچے ہے اور پوری تیم کو start کرنے سے پہلے اچھی طرح انبوٹ کرنا ہوگا تاکہ سب سیم پیش پر ہوں,0.972972972972973
Ayyan_C08.wav,Ayyan,C,"Is machine learning model ki accuracy theek hai lekin precision aur recall dono kaafi low hain, isliye hyperparameters tune karne parenye aur shayad aur zyada training data collect karna parega behtar results ke liye.",اس میں شین لیننگ موڈل کی ایک ریسی ٹھیک ہے لیکن پریسین اور ریکول دونوں کافی لو ہیں اس لیے ہیپر پیرمیٹر سٹون کرنے پریں گے اور شاید اور زیادہ دیتہ کلکٹنا پڑے گا بہتر ریزلٹس کیلیے,1.088235294117647
Ayyan_C09.wav,Ayyan,C,"Usne apni presentation confidently deliver ki aur saare key points clearly cover kiye, lekin question answer session mein kuch technical queries pe woh stuck ho gaya aur judges ka confidence thoda shake hua usse.",اس نے اپنی پریزنٹیشن کنفیتنٹلی لیور کی اور سارے کیوپنٹس کیلئے لی کورکی ہے لیکن کسٹن آنسر سیشن میں کچھ ٹیکنیکل کویڈیس پے وہ کو سٹاک ہو گیا اور جیڈیس کے کنفیتنٹس تھوڑا شیک ہوا اس پر سے,1.1176470588235294
Ayyan_C10.wav,Ayyan,C,"Maine usse clearly instruction di thi ke feature implement karne se pehle properly test karo, lekin usne directly production mein push kar diya aur ab system down hai aur saare users affected hain, yeh bohot badi mistake thi.",میں نے اسے کلیلہ انسٹرکشن دیتی کہ فیشن ایبلیمنٹ کرنے سے پہلے پروپرلی ٹیسٹ کرو لیکن اس نے درکلی پروڈکشن میں پوچھ کر دیا اور اب سسنم ناون ہے اور سارے ہی وزر سے فکرت ہے یہ بہت بری گلتی تھی,1.0789473684210527
Azib_Naeem_A01.wav,Azib_Naeem,A,"Kal sham tak saray documents media par nashar kar diye jayen ge, is mein koi delay nahi honi chahiye.",کل شام تک سارے دوکیمنٹس میڈیا پر نشر کرتیے جائیں گے اس میں کوئی ڈلے نہیں ہونی چاہئے,1.0
Azib_Naeem_A02.wav,Azib_Naeem,A,"Yeh meeting abhi cancel nahi hogi, boss ne personally confirm kiya hai aur sab ko attend karna hoga.",یہ میٹنگ ابھی کانسل نہیں ہوگی بوز نے پرسنلی کنفرم کیا ہے اور سب کو اٹینٹ کرنا ہوگا,1.0
Azib_Naeem_A03.wav,Azib_Naeem,A,"Project ka final review kal subah hoga, isliye aaj raat tak apna kaam complete kar lo aur tayar raho.",پروجیکٹ کا فائنل رویو کل سوہ ہوا ہوگا اس لئے آج رات تک اپنا کام کمپلیٹ کر لو اور تیارہ ہو,1.105263157894737
